frame,dt,class_id,class_name,tid,state,d_px,long_edge_px,mpp,v_raw_kmh,v_old_kmh,v_ema_kmh,v_ws_kmh,v_ws_ema_kmh,wbbox,wedge,wdv,whomo,W_raw,W_final,W_use
5,0.16666666666666666,3,car,23,unknown,0.9572963118171005,47.33148193359375,0.10141241735752998,2.096965435150511,2.096965435150511,2.096965435150511,2.096965435150511,2.096965435150511,1.0,0.58781054229579,1.0,0.9353593015446608,0.5498140582823785,0.6398512466259028,0.6
5,0.16666666666666666,4,van,24,unknown,0.10519989991115482,43.44126892089844,0.11509792702198515,0.2615390726981956,0.2615390726981956,0.2615390726981956,0.2615390726981956,0.2615390726981956,1.0,1.0,1.0,0.9353593015446608,0.9353593015446608,0.9482874412357287,0.6
5,0.16666666666666666,3,car,25,unknown,0.29942923575865116,53.97978973388672,0.08892216927230302,0.5751193792436735,0.5751193792436735,0.5751193792436735,0.5751193792436735,0.5751193792436735,1.0,0.7903990520740665,1.0,0.9353593015446608,0.7393071052895608,0.7914456842316486,0.6
5,0.16666666666666666,3,car,26,unknown,0.13972010854938868,23.154052734375,0.20730712048840666,0.6256434249583498,0.6256434249583498,0.6256434249583498,0.6256434249583498,0.6256434249583498,1.0,0.47762225019910803,1.0,0.9353593015446608,0.44674841434842694,0.5573987314787416,0.5573987314787416
5,0.16666666666666666,3,car,27,unknown,0.8499176069232818,45.3797607421875,0.1057740261626734,1.9418228753217115,1.9418228753217115,1.9418228753217115,1.9418228753217115,1.9418228753217115,1.0,1.0,1.0,0.9353593015446608,0.9353593015446608,0.9482874412357287,0.6
5,0.16666666666666666,3,car,28,unknown,0.3909039867585333,36.5151481628418,0.13145229422578467,1.1099208790385628,1.1099208790385628,1.1099208790385628,1.1099208790385628,1.1099208790385628,1.0,0.8775291101346715,1.0,0.9353593015446608,0.8208050155406741,0.8566440124325394,0.6
5,0.16666666666666666,3,car,29,unknown,0.13430560755625187,40.77044677734375,0.11773233749960701,0.3415416433250921,0.3415416433250921,0.3415416433250921,0.3415416433250921,0.3415416433250921,1.0,0.9346255201104778,1.0,0.9353593015446608,0.874210673696352,0.8993685389570816,0.6
5,0.16666666666666666,3,car,30,unknown,0.43113619664430775,47.73817443847656,0.10054846161296106,0.9363617564741615,0.9363617564741615,0.9363617564741615,0.9363617564741615,0.9363617564741615,1.0,0.4533820428262507,1.0,0.9353593015446608,0.42407511091085337,0.5392600887286827,0.5392600887286827
5,0.16666666666666666,4,van,31,unknown,0.796400090738367,44.194915771484375,0.11313518563658222,1.9461788375042037,1.9461788375042037,1.9461788375042037,1.9461788375042037,1.9461788375042037,1.0,0.5999339750119672,1.0,0.9353593015446608,0.5611538238401057,0.6489230590720846,0.6
5,0.16666666666666666,3,car,32,unknown,0.33818231575051316,50.796875,0.09449400184558597,0.6902539279633482,0.6902539279633482,0.6902539279633482,0.6902539279633482,0.6902539279633482,1.0,0.4489395559414894,1.0,0.9353593015446608,0.4199197894812017,0.5359358315849614,0.5359358315849614
5,0.16666666666666666,3,car,33,unknown,1.2131763283515034,42.841461181640625,0.11204099644614836,2.9359904693770535,2.9359904693770535,2.9359904693770535,2.9359904693770535,2.9359904693770535,1.0,0.447698921038593,1.0,0.9353593015446608,0.4187593500849566,0.5350074800679654,0.5350074800679654
10,0.16666666666666666,8,bus,1,unknown,0.6066435751134427,96.73684692382812,0.11466930744355942,1.5025694102642173,1.9392348436233224,1.6772355836078596,1.6772355836078594,1.7820352876140448,0.9999779516669933,0.760891380093162,0.9995545870740714,0.9530651340996168,0.72484005921601,0.7331063095086868,0.6
10,0.16666666666666666,8,bus,2,unknown,0.09201896866706674,105.01962280273438,0.10526000701765018,0.20921581341329135,1.18032399172833,0.5976590847393067,0.5976590847393068,0.8307250475349162,0.9997567694882226,0.7901841857211057,0.9949114023867871,0.9530651340996168,0.7490825452884285,0.7570954437153912,0.6
10,0.16666666666666666,3,car,3,unknown,0.7455540238757712,49.171390533447266,0.09710346289557518,1.563750953871863,1.448559276562238,1.5176742829480128,1.517674282948013,1.4900282803937028,0.9995732665205614,0.9332384396877874,0.9999915821770117,0.9530651340996168,0.8890499821858644,0.8898453780763431,0.6
10,0.16666666666666666,3,car,4,unknown,0.19923880903147695,47.23759841918945,0.10154110777674427,0.436988074633388,0.09435135327644444,0.2999333860906106,0.2999333860906106,0.21770057296494413,0.9999653364565462,0.8623184712165544,0.9997600849454402,0.9530651340996168,0.8216200150096128,0.8262410742810539,0.6
10,0.16666666666666666,3,car,5,unknown,0.49704135764084456,38.741905212402344,0.12389522702115233,1.3301507198263869,0.21205229875237694,0.8829113513967829,0.7302288757768257,0.5229582449670462,0.9994372514268592,0.46752241545780343,0.9918095391391113,0.9530651340996168,0.4416811182824836,0.4634445119122025,0.4634445119122025
10,0.16666666666666666,3,car,6,moving,3.4851679496211228,52.99542236328125,0.08958385821076197,6.743839495094295,7.031654043896452,6.8589653146151575,6.858965314615158,6.928040806327676,0.9985710675986903,0.6478795904004063,0.9999036180854589,0.9530651340996168,0.6165296957051976,0.6266286250366528,0.6
10,0.16666666666666666,3,car,7,unknown,0.35863706605256324,47.959869384765625,0.10003126707949632,0.7748982750004758,0.4181489197032715,0.632198532881594,0.6321985328815941,0.5465786876102652,0.9994207197124176,0.8233141246386277,0.9997343951032673,0.9530651340996168,0.7840091495981745,0.7904132711824208,0.6
10,0.16666666666666666,3,car,8,unknown,0.06362983702875594,49.91259765625,0.09643712481463354,0.13254361636630163,0.691010069625205,0.355930197669863,0.355930197669863,0.48996214645199987,0.9993037480072413,1.0,0.9989984351157344,0.9530651340996168,0.9514476686419535,0.9508156231607087,0.6
10,0.16666666666666666,3,car,9,unknown,0.12343245546386238,39.96014404296875,0.12012687980199566,0.3202752040093277,0.12677124878415466,0.2428736219192585,0.23203087162859712,0.18992702249082014,0.9999999421170798,0.5525408690658535,0.9999568583883676,0.9530651340996168,0.5265846882979551,0.5439662601312512,0.5439662601312512
10,0.16666666666666666,3,car,10,unknown,0.33039314127099323,45.27073669433594,0.10590087025414985,0.75576069763057,0.44376361187015695,0.6309618633264047,0.6309618633264047,0.5560825627439057,0.9999705543135775,1.0,0.9998225861883075,0.9530651340996168,0.9528679885031865,0.951951879049695,0.6
10,0.16666666666666666,3,car,11,unknown,0.285240370486902,21.440032958984375,0.22550889788726172,1.3894036181594387,1.0874907491511996,1.268638470556143,1.2300583533561145,1.1730313116741486,0.998686300159227,0.4744740865484669,0.999845235075441,0.9530651340996168,0.45154075418118217,0.4722143997148534,0.4722143997148534
10,0.16666666666666666,3,car,12,unknown,0.4281914916597278,24.66739273071289,0.19404712151901604,1.7947294505748852,4.501894692801856,2.8775955474656736,3.2602768924788834,3.7569240126080725,0.9992602817635774,0.49285873015875364,0.918122368968417,0.9530651340996168,0.4309473654043404,0.4586413052871468,0.4586413052871468
10,0.16666666666666666,4,van,13,unknown,1.2596856911562677,38.133358001708984,0.13047576460771065,3.55014260033054,2.990076249965495,3.326116060184522,3.326116060184522,3.191700136096911,0.9999506110898744,0.9626483423918318,0.9991155294798774,0.9530651340996168,0.9166098268004063,0.9157181350718008,0.6
10,0.16666666666666666,3,car,14,unknown,0.36952793264171885,54.12811279296875,0.08861647830017266,0.7073193029238549,0.5873117340096702,0.659316275358181,0.659316275358181,0.6305144588187768,0.9999051149065814,1.0,0.9999899871820878,0.9530651340996168,0.9529651604631634,0.9520296166176765,0.6
10,0.16666666666666666,3,car,15,unknown,0.18405682146187885,42.244895935058594,0.11225613191006466,0.4462885475057929,0.26580863840938573,0.37409658386723,0.36912479249422847,0.32779833086029136,0.9925168051760309,0.5876109629887198,0.9999652856152901,0.9530651340996168,0.5558214005904849,0.5724523832159858,0.5724523832159858
10,0.16666666666666666,3,car,16,unknown,0.35493293848033036,42.36065673828125,0.11350332018253409,0.8701790463286692,1.0680549635116086,0.9493294132018449,0.958788248505583,1.0024949345079932,0.9988507771952293,0.5622585700454189,0.9999563718682937,0.9530651340996168,0.535229854441088,0.5521981480192297,0.5521981480192297
10,0.16666666666666666,3,car,17,unknown,0.2536924715458397,45.38720703125,0.10500233851882396,0.5753873399817608,0.5847638231607154,0.5791379332533427,0.5791379332533426,0.5813882892162917,0.99884004288934,1.0,0.9999999952233682,0.9530651340996168,0.9519596148732353,0.9512251801457341,0.6
10,0.16666666666666666,3,car,18,unknown,0.31273718880340295,46.264892578125,0.10393174326253948,0.7020717382518541,2.3476919002511933,1.3603198030515897,1.3603198030515897,1.7552686419314312,0.9999802818577666,1.0,0.9774019786197072,0.9530651340996168,0.9315093798257961,0.9348649921077827,0.6
10,0.16666666666666666,5,truck,19,moving,7.119458050329157,64.18826293945312,0.13263214685826977,20.396210522743033,14.801377701334694,18.158277394179695,18.1582773941797,16.815517517041698,0.980192140003399,1.0,0.7063185371735805,0.9530651340996168,0.659833562340863,0.7175243381198362,0.6
10,0.16666666666666666,3,car,20,unknown,0.05654225853234743,34.681640625,0.137769104374227,0.16825916845362604,1.1906788090732712,0.5772270247014841,0.6592885570233383,0.8718446578433114,0.9998971643337655,0.5284505192475245,0.994071710224834,0.9530651340996168,0.5006105091863449,0.5197379147840703,0.5197379147840703
10,0.16666666666666666,3,car,21,unknown,0.41260513664270226,50.614166259765625,0.09535146112210603,0.849798057139946,0.7730159362700205,0.8190852087919758,0.8190852087919759,0.8006574997831937,0.9999807534305001,1.0,0.9999974061734429,0.9530651340996168,0.9530443188271991,0.9520929433089051,0.6
10,0.16666666666666666,3,car,22,unknown,0.11735150215922563,45.7386474609375,0.10477448477632159,0.2655815726115416,0.3799333232022527,0.311322272847826,0.3165696040309297,0.3419150916994589,0.9997878848069779,0.5638321185195543,0.9999912297572618,0.9530651340996168,0.5372500377192826,0.5541123668330626,0.5541123668330626
10,0.16666666666666666,3,car,23,unknown,0.6597217578448499,48.21893310546875,0.1008524802363803,1.4371468317624483,2.096965435150511,1.7010742731176736,1.717171192044563,1.869088889286942,0.9995650037933568,0.5882475511834432,0.9984793964950562,0.9530651340996168,0.5595422181270235,0.5756040238267994,0.5756040238267994
10,0.16666666666666666,4,van,24,unknown,0.2973298224291636,43.75531005859375,0.11485010235407658,0.7376045876404314,0.2615390726981956,0.547178381663537,0.547178381663537,0.43292265807740044,0.9997941584605068,1.0,0.9993632265627649,0.9530651340996168,0.9522621920662909,0.9514672419001786,0.6
10,0.16666666666666666,3,car,25,unknown,0.4333635087528641,54.24803161621094,0.08879026043051477,0.831134710150167,0.5751193792436735,0.7287285777875697,0.7287285777875696,0.6672848983700113,0.9999285095731809,0.7899559537993719,0.9999027271043719,0.9530651340996168,0.7527524238342262,0.7604910759137108,0.6
10,0.16666666666666666,3,car,26,unknown,0.07190589266383543,23.10858154296875,0.2074294971267747,0.3221727081633624,0.6256434249583498,0.44356099488135736,0.4812332344288215,0.5389973106406327,0.9999978384756556,0.4779866526830352,0.9998384874870401,0.9530651340996168,0.455477851293545,0.47586202733058436,0.47586202733058436
10,0.16666666666666666,3,car,27,unknown,0.42656384906401895,45.48957824707031,0.10569742066258606,0.973872689629784,1.9418228753217115,1.3610527639065548,1.3610527639065548,1.5933608084726174,0.9995311834118392,1.0,0.9951775583880477,0.9530651340996168,0.9480243751219419,0.9480769883446993,0.6
10,0.16666666666666666,3,car,28,unknown,0.34797906829368186,37.39851760864258,0.13052080591241388,0.9810397821817931,1.1099208790385628,1.032592220924501,1.032592220924501,1.0635236841701257,0.9944067990689809,0.8772289075920814,0.9999879744184004,0.9530651340996168,0.8313700578218496,0.8364248487439876,0.6
10,0.16666666666666666,3,car,29,unknown,0.6012785064450267,39.61993408203125,0.11875797688099769,1.5423829696966889,0.3415416433250921,1.0620464391480502,1.0620464391480502,0.7738445208188669,0.9979550125899916,0.9355858630709886,0.9899565412966094,0.9530651340996168,0.8809136236054154,0.8846046066757487,0.6
10,0.16666666666666666,3,car,30,unknown,0.15217701195639335,46.99851989746094,0.10102318587908532,0.33206558181252155,0.9363617564741615,0.5737840516771775,0.6620891845859239,0.771798213341219,0.9999520000001803,0.45441395021300657,0.9987497346447956,0.9530651340996168,0.43252385771767615,0.4538711039198775,0.4538711039198775
10,0.16666666666666666,4,van,31,unknown,0.5740913981037342,43.735260009765625,0.11349189946372784,1.4073420219101274,1.9461788375042037,1.6228767481477577,1.6298666764843976,1.7563915408923199,0.9999934792438441,0.6002065704495018,0.9991638435928889,0.9530651340996168,0.5715539170355662,0.58702774544287,0.58702774544287
10,0.16666666666666666,3,car,32,unknown,0.2725794070015956,50.6519775390625,0.09457509605911804,0.5568312297797281,0.6902539279633482,0.6102003090531761,0.6302235536478213,0.6542357033740321,0.9995139741171506,0.44974685183674196,0.9999863236929167,0.9530651340996168,0.42842385513673514,0.4499262504263804,0.4499262504263804
10,0.16666666666666666,3,car,33,unknown,0.2642551035661653,43.497161865234375,0.11153430574627318,0.636627805549094,2.9359904693770535,1.5563728710802778,1.9508492242239215,2.3449057222851746,0.9959211195773829,0.44880983151117,0.9431904172638668,0.9530651340996168,0.4017993832991544,0.4284410026529166,0.4284410026529166
10,0.16666666666666666,3,car,34,unknown,0.7100803043813474,48.5582275390625,0.098850395561466,1.5161411297196514,1.5161411297196514,1.5161411297196514,1.5161411297196514,1.5161411297196514,1.0,0.717203602583472,1.0,0.9530651340996168,0.6835417476729451,0.7468333981383561,0.6
10,0.16666666666666666,3,car,35,unknown,0.08821419278680383,34.943973541259766,0.13736274137033802,0.26173461633768447,0.26173461633768447,0.26173461633768447,0.26173461633768447,0.26173461633768447,1.0,0.6645751920461396,1.0,0.9530651340996168,0.6333834445267326,0.7067067556213862,0.6
15,0.16666666666666666,8,bus,1,unknown,0.5857626803332655,98.00485229492188,0.11394031739911639,1.4416268915029555,1.6772355836078596,1.5358703683449173,1.5358703683449173,1.6343363360525682,0.998903935901903,0.7652497423078736,0.9999289284217815,0.9567179144385025,0.7312737016485503,0.7316402232205776,0.6
15,0.16666666666666666,8,bus,2,unknown,0.5790733692386203,106.381591796875,0.10470240932876035,1.3096161418479784,0.5976590847393067,1.0248333190045098,1.0248333190045096,0.9471900104166722,0.9976356241539424,0.7951026585155633,0.9979163589780727,0.9567179144385025,0.7573091474486544,0.7572664067020018,0.6
15,0.16666666666666666,3,car,3,unknown,0.9281564756176984,48.91567611694336,0.09741083956791186,1.9529100332707852,1.5176742829480128,1.778815733141676,1.778815733141676,1.663300752042487,0.9999761030262222,0.9410400323829935,0.9995480356769709,0.9567179144385025,0.8998814442922988,0.8978742310491077,0.6
15,0.16666666666666666,3,car,4,unknown,0.3257304710521622,47.22190856933594,0.10157309563591838,0.7146457694146228,0.2999333860906106,0.5487608160850179,0.5487608160850179,0.4163367188369884,0.9999241587248202,0.8656544945767,0.999579896352389,0.9567179144385025,0.8277764538443205,0.8274693779316672,0.6
15,0.16666666666666666,3,car,5,unknown,0.3169860533388888,38.97547149658203,0.12367297270414157,0.8467763224789575,0.8829113513967829,0.8612303340460877,0.8666048714092989,0.7291462208323978,0.9995573917587235,0.46870548022184355,0.9999997313850285,0.9567179144385025,0.4482203352112624,0.45126517055145043,0.45126517055145043
15,0.16666666666666666,3,car,6,moving,3.7908175015998364,53.9600830078125,0.08939509409113724,7.319818524337501,6.8589653146151575,7.135477240448563,7.135477240448563,7.052502666800208,0.9999964069483773,0.6753720849973354,0.9996008640539992,0.9567179144385025,0.6458803540101358,0.6420300082154393,0.6
15,0.16666666666666666,3,car,7,unknown,0.07690000895463857,47.88232421875,0.10009561506920706,0.1662628398150689,0.632198532881594,0.352637117041679,0.35263711704167894,0.4302137452691134,0.9999815847013245,0.8229217194514149,0.9994159899995704,0.9567179144385025,0.7868296678286605,0.7875463884994126,0.6
15,0.16666666666666666,3,car,8,unknown,0.10928615644086542,49.46112060546875,0.09661976365295843,0.22807877628650386,0.355930197669863,0.27921934483984756,0.27921934483984756,0.36351646548470845,0.9999826330229518,1.0,0.9999877250788787,0.9567179144385025,0.9566895557074572,0.9555147691981076,0.6
15,0.16666666666666666,3,car,9,unknown,0.18985367825609545,40.02142333984375,0.12006954517659832,0.4923859276435741,0.2428736219192585,0.3925810053538478,0.3754978976330996,0.3012695475761878,0.9996009788368774,0.5526032605581388,0.9999081539860892,0.9567179144385025,0.5284259439996715,0.5315340072259874,0.5315340072259874
15,0.16666666666666666,3,car,10,unknown,0.20570101026450147,44.61164855957031,0.10640917422750523,0.4727910522241983,0.6309618633264047,0.5360593766650809,0.5360593766650809,0.5440686510966108,0.9999166933563064,1.0,0.9999771346287787,0.9567179144385025,0.9566163395922134,0.9556834474837097,0.6
15,0.16666666666666666,3,car,11,unknown,0.06366815615983333,21.439422607421875,0.22502221644752587,0.3094577917101985,1.268638470556143,0.6931300632485763,0.8314402343655598,0.9680766652889955,0.9991796867596952,0.4748408273005039,0.9951205351704117,0.9567179144385025,0.45170119944418247,0.45580383949831665,0.45580383949831665
15,0.16666666666666666,3,car,12,unknown,0.24501521562983294,25.305776596069336,0.1927369885635899,1.0200274879554567,2.8775955474656736,1.7630547117595434,2.0287494538543682,2.72001927735585,0.9939791235703459,0.49553518530556123,0.9688363104974991,0.9567179144385025,0.45654760954996787,0.4569663486974037,0.4569663486974037
15,0.16666666666666666,4,van,13,unknown,1.7098499656930384,36.88374710083008,0.13200135441486077,4.875174244461981,3.326116060184522,4.255550970750998,4.255550970750997,3.830010636889363,0.9963582189462965,0.9762166270007978,0.9820556720877928,0.9567179144385025,0.9138643220460227,0.9142350846511784,0.6
15,0.16666666666666666,3,car,14,unknown,0.6006293866939644,54.00140380859375,0.08869750825599708,1.1507255276777792,0.659316275358181,0.95416182674994,0.95416182674994,0.8247028795774748,0.9995238941868603,1.0,0.999316061895789,0.9567179144385025,0.9556083911743333,0.954892636263002,0.6
15,0.16666666666666666,3,car,15,unknown,0.3509224956466251,42.150604248046875,0.11274250365249693,0.854579824139152,0.37409658386723,0.6623865280303832,0.6460084202438112,0.5187243844904034,0.9985847764866322,0.5910267559062573,0.9993497247677393,0.9567179144385025,0.5642784778924581,0.5659132589571636,0.5659132589571636
15,0.16666666666666666,3,car,16,unknown,0.3588983712910367,42.960723876953125,0.11297131240470343,0.8757767525326333,0.9493294132018449,0.9051978168003181,0.9095072878886266,0.9467023465363732,0.9978501340700674,0.5642985005757901,0.9999977434786532,0.9567179144385025,0.5387126112115304,0.5414097185730702,0.5414097185730702
15,0.16666666666666666,3,car,17,unknown,0.31336344803829985,45.59529113769531,0.1050838456533522,0.7112758220724734,0.5791379332533427,0.658420666544821,0.6584206665448211,0.6276077156134094,0.9999767986198453,1.0,0.9999866272389535,0.9567179144385025,0.9566829235992477,0.955591374908545,0.6
15,0.16666666666666666,3,car,18,unknown,0.14810150944644004,46.11933898925781,0.10397556458052497,0.3326170620943056,1.3603198030515897,0.7436981584772193,0.7436981584772193,1.1483263518589042,0.9999229377857091,1.0,0.9940390583940615,0.9567179144385025,0.9509416874973962,0.9477263484194736,0.6
15,0.16666666666666666,5,truck,19,moving,4.992986660804642,74.72749328613281,0.1289737830199935,13.90963056938654,18.158277394179695,15.609089299303806,15.609089299303802,16.09166058639896,0.9670263846311251,1.0,0.8537616145195669,0.9567179144385025,0.7898758844438618,0.7754055751790567,0.6
15,0.16666666666666666,3,car,20,unknown,0.17795701139783454,34.77886962890625,0.1378428239646171,0.5298500951002312,0.5772270247014841,0.5488008669407324,0.553136959968489,0.680620039118418,0.9992404141876186,0.5289397047160223,0.9999993835521543,0.9567179144385025,0.5056613940143052,0.5084766981682582,0.5084766981682582
15,0.16666666666666666,3,car,21,unknown,0.21871072683001075,50.671363830566406,0.09516444082559318,0.44957125486087995,0.8190852087919758,0.5973768364333183,0.5973768364333183,0.6786891017732685,0.9987899888965646,1.0,0.9997117919639563,0.9567179144385025,0.9552848749889571,0.9546464886529468,0.6
15,0.16666666666666666,3,car,22,unknown,0.5145709541492572,46.25469970703125,0.10447411099432101,1.1612018083300524,0.311322272847826,0.8212499941371619,0.7727371529572418,0.6004083284541286,0.9982878249730096,0.5675647856193776,0.9964021129751246,0.9567179144385025,0.5401193825005445,0.5429179793670481,0.5429179793670481
15,0.16666666666666666,3,car,23,unknown,0.5007625515976605,47.1575927734375,0.1011326459799958,1.0938983439765366,1.7010742731176736,1.3367687156329913,1.358383610579305,1.5626657220623599,0.9982157491771964,0.588770376630005,0.9987871612225548,0.9567179144385025,0.561600163661288,0.5644009356943903,0.5644009356943903
15,0.16666666666666666,4,van,24,unknown,0.20642743888271553,43.982940673828125,0.11449920331844399,0.5105327895749747,0.547178381663537,0.5251910264103997,0.5251910264103996,0.4882836790771999,0.9999798185210445,1.0,0.9999997142177072,0.9567179144385025,0.9566983330485246,0.9556521148188554,0.6
15,0.16666666666666666,3,car,25,unknown,0.4187053974738116,53.535865783691406,0.08905103813913154,0.8053808469012135,0.7287285777875697,0.774719939255756,0.774719939255756,0.7317459229014581,0.9988858911390646,0.7911992625224483,0.9999974125460913,0.9567179144385025,0.7561092222178605,0.7569855929570306,0.6
15,0.16666666666666666,3,car,26,unknown,0.13892102888884936,23.14678955078125,0.20741229927804156,0.6223808884300016,0.44356099488135736,0.5508529310105439,0.5261255513080592,0.5312742550410885,0.999088262711767,0.4793646908604668,0.9999665903487457,0.9567179144385025,0.4581833410124191,0.4617190782760522,0.4617190782760522
